,bBoxW,bBoxH,bBoxX,width,height,categoryId,bBoxY,fileName,categoryName
835,4608.0,2056.64,4.62,4608,2592,20901,1174.06,동백포레스트_178_41628673.jpg,동백포레스트
836,3228.15,2041.0,568.4,4608,2592,20901,1251.36,동백포레스트_179_41628674.jpg,동백포레스트
837,4608.0,2128.01,0,4608,2592,20901,1145.06,동백포레스트_180_41628675.jpg,동백포레스트
838,2645.49,1657.64,10,4608,2592,20901,974.95,동백포레스트_181_41628678.jpg,동백포레스트
839,4550.74,1647.63,0,4608,2592,20901,689.74,동백포레스트_182_41628679.jpg,동백포레스트
840,4608.0,1822.2,0,4608,2592,20901,920.08,동백포레스트_183_41628680.jpg,동백포레스트
841,4608.0,1726.29,0,4608,2592,20901,737.57,동백포레스트_184_41628684.jpg,동백포레스트
842,4608.0,2190.13,0,4608,2592,20901,1270.93,동백포레스트_185_41628686.jpg,동백포레스트
843,4608.0,2592.0,2.33,4608,2592,20901,1225.41,동백포레스트_187_41628688.jpg,동백포레스트
844,4608.0,2592.0,0,4608,2592,20901,1103.22,동백포레스트_188_41628689.jpg,동백포레스트
845,4608.0,2582.98,0,4608,2592,20901,1389.32,동백포레스트_189_41628693.jpg,동백포레스트
846,3226.6,1705.8200000000002,542.68,4608,2592,20901,888.85,동백포레스트_190_41628694.jpg,동백포레스트
847,1652.5,1668.2,296.22,4608,2592,20901,883.76,동백포레스트_191_41628696.jpg,동백포레스트
848,4236.950000000001,2580.31,5.93,4608,2592,20901,702.3,동백포레스트_192_41628697.jpg,동백포레스트
849,4593.64,2247.08,11.05,4608,2592,20901,1136.71,동백포레스트_193_41628367.jpg,동백포레스트
850,2.1565479041925272e-13,411.4299999999996,4608,4608,2592,20901,1585.4,동백포레스트_194_41628368.jpg,동백포레스트
851,3270.46,1509.78,3209.58,4608,2592,20901,1438.6,동백포레스트_195_41628370.jpg,동백포레스트
852,4608.0,2061.99,0,4608,2592,20901,1035.56,동백포레스트_196_41628371.jpg,동백포레스트
853,4593.62,2577.4700000000003,5.86,4608,2592,20901,31.42,동백포레스트_197_41628372.jpg,동백포레스트
854,3398.8999999999996,1627.52,2871.16,4608,2592,20901,1303.91,동백포레스트_199_41628699.jpg,동백포레스트
855,4608.0,1874.5900000000001,0,4608,2592,20901,911.44,동백포레스트_200_41628374.jpg,동백포레스트
856,4608.0,2592.0,0,4608,2592,20901,926.7,동백포레스트_201_41628379.jpg,동백포레스트
857,3552.17,1965.12,743.95,4608,2592,20901,1221.3,동백포레스트_202_41628380.jpg,동백포레스트
858,3463.94,1810.8600000000001,587.88,4608,2592,20901,1061.03,동백포레스트_203_41628383.jpg,동백포레스트
859,4608.0,1964.12,0,4608,2592,20901,888.85,동백포레스트_204_41628386.jpg,동백포레스트
860,4608.0,1928.1999999999998,0,4608,2592,20901,851.6,동백포레스트_205_41628387.jpg,동백포레스트
861,4606.0199999999995,1824.57,3.91,4608,2592,20901,759.21,동백포레스트_206_41628389.jpg,동백포레스트
862,4608.0,1736.76,0,4608,2592,20901,811.75,동백포레스트_207_41628390.jpg,동백포레스트
863,4608.0,1909.98,0,4608,2592,20901,980.29,동백포레스트_208_41628391.jpg,동백포레스트
864,3798.0,1975.63,771.52,4608,2592,20901,1145.52,동백포레스트_209_41628392.jpg,동백포레스트
865,2565.7,1889.1200000000001,873.34,4608,2592,20901,1073.13,동백포레스트_210_41628393.jpg,동백포레스트
866,3547.59,1824.73,605.84,4608,2592,20901,947.96,동백포레스트_211_41628398.jpg,동백포레스트
867,4608.0,2592.0,0,4608,2592,20901,964.19,동백포레스트_212_41628399.jpg,동백포레스트
868,4608.0,2121.25,10,4608,2592,20901,910.37,동백포레스트_213_41628400.jpg,동백포레스트
869,4608.0,2054.33,11.19,4608,2592,20901,791.35,동백포레스트_214_41628402.jpg,동백포레스트
870,4608.0,1952.9,0,4608,2592,20901,740.34,동백포레스트_215_41628405.jpg,동백포레스트
871,4263.04,1650.52,20.23,4608,2592,20901,200.85,동백포레스트_216_41628700.jpg,동백포레스트
872,4578.19,2371.15,13.19,4608,2592,20901,907.44,동백포레스트_217_41628707.jpg,동백포레스트
873,2352.45,2011.8000000000002,90.74,4608,2592,20901,990.33,동백포레스트_218_41628709.jpg,동백포레스트
874,4608.0,2592.0,0,4608,2592,20901,684.36,동백포레스트_219_41628710.jpg,동백포레스트
875,2390.65,1654.8899999999999,448.63,4608,2592,20901,673.89,동백포레스트_220_41628712.jpg,동백포레스트
876,4215.81,1974.69,121.22,4608,2592,20901,782.39,동백포레스트_222_41628714.jpg,동백포레스트
877,3101.07,1553.27,0,4608,2592,20901,764.92,동백포레스트_224_41628718.jpg,동백포레스트
878,4608.0,2592.0,0,4608,2592,20901,545.3,동백포레스트_225_41628719.jpg,동백포레스트
879,3281.57,1933.5900000000001,0,4608,2592,20901,889.58,동백포레스트_226_41628722.jpg,동백포레스트
880,1845.26,1723.4699999999998,0,4608,2592,20901,657.43,동백포레스트_227_41628725.jpg,동백포레스트
881,3285.7,2086.02,0,4608,2592,20901,816.04,동백포레스트_228_41628726.jpg,동백포레스트
882,3375.49,2377.5,0,4608,2592,20901,964.18,동백포레스트_229_41628727.jpg,동백포레스트
883,3517.16,2437.7700000000004,0,4608,2592,20901,1125.63,동백포레스트_230_41628731.jpg,동백포레스트
884,3190.91,2376.8,0,4608,2592,20901,1218.77,동백포레스트_232_41628408.jpg,동백포레스트
885,2189.59,2104.86,13.17,4608,2592,20901,1216.39,동백포레스트_233_41628410.jpg,동백포레스트
886,4608.0,2592.0,0,4608,2592,20901,1077.2,동백포레스트_234_41628411.jpg,동백포레스트
887,3163.04,2158.85,15.39,4608,2592,20901,1061.05,동백포레스트_235_41628412.jpg,동백포레스트
888,4608.0,2573.64,0,4608,2592,20901,947.34,동백포레스트_236_41628413.jpg,동백포레스트
889,3476.8,2592.0,13.54,4608,2592,20901,1083.42,동백포레스트_241_41628419.jpg,동백포레스트
890,3488.8300000000004,1819.04,152.28,4608,2592,20901,1052.27,동백포레스트_243_41628425.jpg,동백포레스트
891,4608.0,2145.61,0,4608,2592,20901,985.46,동백포레스트_244_41628427.jpg,동백포레스트
892,2086.82,2214.73,112.13,4608,2592,20901,1230.81,동백포레스트_246_41628434.jpg,동백포레스트
893,4176.0,2534.86,0,4608,2592,20901,1271.19,동백포레스트_248_41628733.jpg,동백포레스트
894,4013.79,2188.49,24.75,4608,2592,20901,990,동백포레스트_249_41628734.jpg,동백포레스트
895,4609.18,1380.3600000000001,545.62,4608,2592,20901,220.47,동백포레스트_250_41628735.jpg,동백포레스트
896,3977.89,2385.7200000000003,3.85,4608,2592,20901,1246.18,동백포레스트_251_41628736.jpg,동백포레스트
897,3377.91,1900.39,0,4608,2592,20901,1048.7,동백포레스트_252_41628738.jpg,동백포레스트
898,4520.95,2326.41,0,4608,2592,20901,1167.28,동백포레스트_254_41628742.jpg,동백포레스트
899,4608.0,2336.67,0,4608,2592,20901,972.73,동백포레스트_255_41628743.jpg,동백포레스트
900,4608.0,2592.0,0,4608,2592,20901,1028.42,동백포레스트_258_41628442.jpg,동백포레스트
901,4608.0,2592.0,6.26,4608,2592,20901,32.65,동백포레스트_259_41628444.jpg,동백포레스트
902,3386.3599999999997,2306.26,712.68,4608,2592,20901,1153.39,동백포레스트_260_41628446.jpg,동백포레스트
903,3422.7,2210.23,728.56,4608,2592,20901,1268.28,동백포레스트_261_41628447.jpg,동백포레스트
904,3490.26,1915.69,790.19,4608,2592,20901,1050.29,동백포레스트_262_41628450.jpg,동백포레스트
905,4608.0,2592.0,0,4608,2592,20901,1042.62,동백포레스트_264_41628747.jpg,동백포레스트
906,4608.0,2592.0,0,4608,2592,20901,1036,동백포레스트_266_41628749.jpg,동백포레스트
907,4523.59,2183.27,0,4608,2592,20901,990.97,동백포레스트_267_41628750.jpg,동백포레스트
908,4608.0,2317.25,0,4608,2592,20901,1157.71,동백포레스트_268_41628751.jpg,동백포레스트
909,4608.0,2170.8599999999997,0,4608,2592,20901,1011.74,동백포레스트_269_41628754.jpg,동백포레스트
910,3484.87,2087.89,860.14,4608,2592,20901,1200.97,동백포레스트_270_41628756.jpg,동백포레스트
911,4608.0,2000.46,0,4608,2592,20901,1029.63,동백포레스트_271_41628757.jpg,동백포레스트
912,4608.0,2592.0,0,4608,2592,20901,1172.76,동백포레스트_275_41628761.jpg,동백포레스트
913,3784.21,1833.12,802.1,4608,2592,20901,889.55,동백포레스트_276_41628763.jpg,동백포레스트
914,4608.0,2592.0,0,4608,2592,20901,959.73,동백포레스트_277_41628764.jpg,동백포레스트
915,4608.0,2163.19,0,4608,2592,20901,915.14,동백포레스트_278_41628767.jpg,동백포레스트
916,4589.15,2168.06,63.73,4608,2592,20901,884.83,동백포레스트_280_41628452.jpg,동백포레스트
917,3844.17,1594.9099999999999,888.77,4608,2592,20901,767.85,동백포레스트_281_41628457.jpg,동백포레스트
918,4608.0,2480.73,416.63,4608,2592,20901,1667.1,동백포레스트_283_41628459.jpg,동백포레스트
919,4608.0,2110.56,2307.77,4608,2592,20901,1539.53,동백포레스트_284_41628460.jpg,동백포레스트
920,3313.2,2074.61,2859.93,4608,2592,20901,1653.38,동백포레스트_285_41628461.jpg,동백포레스트
921,2270.4300000000003,2151.17,1192.26,4608,2592,20901,1588.89,동백포레스트_286_41628463.jpg,동백포레스트
922,4608.0,2142.33,0,4608,2592,20901,1447.86,동백포레스트_287_41628466.jpg,동백포레스트
923,4608.0,2070.83,0,4608,2592,20901,1282.78,동백포레스트_288_41628770.jpg,동백포레스트
924,3948.31,2434.45,1117,4608,2592,20901,896.74,동백포레스트_291_41628773.jpg,동백포레스트
925,4608.0,2590.04,0,4608,2592,20901,996.81,동백포레스트_292_41628774.jpg,동백포레스트
926,4608.0,2592.0,0,4608,2592,20901,962,동백포레스트_294_41628782.jpg,동백포레스트
927,4526.28,2592.0,0,4608,2592,20901,1524.71,동백포레스트_295_41628783.jpg,동백포레스트
928,3159.17,1869.3500000000001,2733.7,4608,2592,20901,1489.44,동백포레스트_297_41628471.jpg,동백포레스트
929,4608.0,2592.0,0,4608,2592,20901,1209.14,동백포레스트_298_41628472.jpg,동백포레스트
930,4608.0,2102.73,0,4608,2592,20901,1333.58,동백포레스트_300_41628478.jpg,동백포레스트
931,4606.320000000001,1933.67,11.06,4608,2592,20901,919.31,동백포레스트_304_41628788.jpg,동백포레스트
932,4608.0,2589.3199999999997,2009.11,4608,2592,20901,671.76,동백포레스트_307_41628793.jpg,동백포레스트
933,4608.0,2592.0,2097.68,4608,2592,20901,942.66,동백포레스트_308_41628794.jpg,동백포레스트
934,4562.08,2592.0,1948.44,4608,2592,20901,471.53,동백포레스트_310_41628797.jpg,동백포레스트
935,4608.0,2592.0,632.42,4608,2592,20901,980.68,동백포레스트_313_41628805.jpg,동백포레스트
936,4608.0,2592.0,2314.12,4608,2592,20901,782.41,동백포레스트_314_41628806.jpg,동백포레스트
937,4608.0,2585.83,1151.7,4608,2592,20901,1150.25,동백포레스트_315_41628810.jpg,동백포레스트
938,2318.11,1916.01,1546,4608,2592,20901,1349.46,동백포레스트_316_41628811.jpg,동백포레스트
939,4608.0,2562.77,36.09,4608,2592,20901,1068.41,동백포레스트_317_41628812.jpg,동백포레스트
940,4608.0,2318.8599999999997,1164.14,4608,2592,20901,898.55,동백포레스트_318_41628813.jpg,동백포레스트
941,4608.0,2592.0,979.29,4608,2592,20901,1080.82,동백포레스트_319_41628814.jpg,동백포레스트
942,4587.9,2024.1399999999999,1355.16,4608,2592,20901,851.18,동백포레스트_320_41628815.jpg,동백포레스트
943,4608.0,2506.74,1130.03,4608,2592,20901,948.79,동백포레스트_321_41628816.jpg,동백포레스트
944,4608.0,2433.91,0,4608,2592,20901,945.22,동백포레스트_322_41628817.jpg,동백포레스트
945,4608.0,2507.48,1222.5,4608,2592,20901,958.44,동백포레스트_323_41628818.jpg,동백포레스트
946,2945.6,2065.09,1877.75,4608,2592,20901,1431.19,동백포레스트_325_41628820.jpg,동백포레스트
947,4608.0,2592.0,0,4608,2592,20901,1155.96,동백포레스트_328_41628487.jpg,동백포레스트
948,4596.6,2513.59,0,4608,2592,20901,799.43,동백포레스트_329_41628491.jpg,동백포레스트
949,4608.0,2592.0,1102.27,4608,2592,20901,1087.96,동백포레스트_330_41628493.jpg,동백포레스트
950,4608.0,2476.21,1113.03,4608,2592,20901,974.95,동백포레스트_331_41628495.jpg,동백포레스트
951,4043.29,2322.9500000000003,428.5,4608,2592,20901,863.82,동백포레스트_332_41628496.jpg,동백포레스트
952,2224.67,1687.66,1686.11,4608,2592,20901,1166.4,동백포레스트_333_41628497.jpg,동백포레스트
953,2996.24,1653.01,1817.89,4608,2592,20901,1077.2,동백포레스트_334_41628498.jpg,동백포레스트
954,2558.08,2268.0,1771.88,4032,2268,20910,1291.45,마라도 기념비_023_42636870.jpg,마라도기념비
955,2500.34,1887.57,1777.66,4032,2268,20910,933.3,마라도 기념비_024_42636871.jpg,마라도기념비
956,2528.18,1891.22,1795.01,4032,2268,20910,863.98,마라도 기념비_025_42636872.jpg,마라도기념비
957,2419.4,1951.1799999999998,1714.07,4032,2268,20910,1002.62,마라도 기념비_026_42636873.jpg,마라도기념비
958,2708.49,1737.5,2026.25,4032,2268,20910,835.09,마라도 기념비_027_42636874.jpg,마라도기념비
959,2749.0,1812.53,2060.93,4032,2268,20910,863.98,마라도 기념비_028_42636875.jpg,마라도기념비
960,2487.73,1700.5900000000001,1823.91,4032,2268,20910,806.21,마라도 기념비_029_42636876.jpg,마라도기념비
961,2649.6,1764.1399999999999,1985.78,4032,2268,20910,863.98,마라도 기념비_030_42636877.jpg,마라도기념비
962,2973.4,1818.47,2542.31,4608,2592,20910,1244.53,마라도 기념비_032_42636879.jpg,마라도기념비
963,2869.7799999999997,1876.7199999999998,2441.93,4608,2592,20910,1298.61,마라도 기념비_033_42636880.jpg,마라도기념비
964,2897.7999999999997,1790.25,2471.72,4608,2592,20910,1204.77,마라도 기념비_034_42636881.jpg,마라도기념비
965,2695.35,1787.32,2287.97,4608,2592,20910,1194.83,마라도 기념비_035_42636882.jpg,마라도기념비
966,2685.3900000000003,1946.38,2273.07,4608,2592,20910,1343.94,마라도 기념비_037_42636884.jpg,마라도기념비
967,2744.98,1966.2,2312.8,4608,2592,20910,1309.15,마라도 기념비_038_42636885.jpg,마라도기념비
968,2725.45,2078.14,2302.5,4608,2592,20910,1403.33,마라도 기념비_039_42636886.jpg,마라도기념비
969,2784.7,1986.12,2357.5,4608,2592,20910,1343.94,마라도 기념비_040_42636887.jpg,마라도기념비
970,2730.05,1879.7199999999998,2312.8,4608,2592,20910,1239.56,마라도 기념비_041_42636888.jpg,마라도기념비
971,2682.79,1785.1799999999998,2292.72,4608,2592,20910,1143.36,마라도 기념비_042_42636889.jpg,마라도기념비
972,2605.95,1916.5500000000002,2198.58,4608,2592,20910,1269.38,마라도 기념비_043_42636890.jpg,마라도기념비
973,2714.07,1834.9900000000002,2317.77,4608,2592,20910,1145.13,마라도 기념비_045_42636892.jpg,마라도기념비
974,2773.65,1874.8600000000001,2397.23,4608,2592,20910,1244.53,마라도 기념비_046_42636893.jpg,마라도기념비
975,2700.19,2058.6400000000003,2268.11,4608,2592,20910,1394.63,마라도 기념비_047_42636894.jpg,마라도기념비
976,2730.04,1956.2799999999997,2332.67,4608,2592,20910,1314.12,마라도 기념비_048_42636895.jpg,마라도기념비
977,2798.24,2005.5099999999998,2361.96,4608,2592,20910,1324.1,마라도 기념비_050_42636897.jpg,마라도기념비
978,2738.56,1959.3600000000001,2262.85,4608,2592,20910,1297.69,마라도 기념비_051_42636898.jpg,마라도기념비
979,2804.75,1780.99,2342.14,4608,2592,20910,1119.44,마라도 기념비_052_42636899.jpg,마라도기념비
980,2751.8500000000004,1906.46,2289.28,4608,2592,20910,1238.28,마라도 기념비_053_42636900.jpg,마라도기념비
981,2765.05,1800.85,2302.5,4608,2592,20910,1126.04,마라도 기념비_054_42636901.jpg,마라도기념비
982,2758.5,1800.75,2309.1,4608,2592,20910,1119.44,마라도 기념비_055_42636902.jpg,마라도기념비
983,2824.5099999999998,1787.5700000000002,2355.35,4608,2592,20910,1106.24,마라도 기념비_056_42636903.jpg,마라도기념비
984,2798.1499999999996,1800.85,2342.14,4608,2592,20910,1152.45,마라도 기념비_057_42636904.jpg,마라도기념비
985,2718.7799999999997,1992.24,2249.64,4608,2592,20910,1330.7,마라도 기념비_058_42636905.jpg,마라도기념비
986,2778.27,1886.5800000000002,2328.92,4608,2592,20910,1244.88,마라도 기념비_059_42636906.jpg,마라도기념비
987,2692.42,1833.87,2249.64,4608,2592,20910,1185.46,마라도 기념비_060_42636907.jpg,마라도기념비
988,2758.41,1846.9,2315.71,4608,2592,20910,1231.68,마라도 기념비_061_42636910.jpg,마라도기념비
989,2804.6800000000003,1655.5500000000002,2381.78,4608,2592,20910,1040.22,마라도 기념비_063_42636912.jpg,마라도기념비
990,2950.11,1880.04,2513.92,4608,2592,20910,1258.08,마라도 기념비_064_42636913.jpg,마라도기념비
991,3121.82,2130.9,2659.27,4608,2592,20910,1462.74,마라도 기념비_066_42636915.jpg,마라도기념비
992,3329.89,1944.3300000000002,2844.2,4608,2592,20910,1269.38,마라도 기념비_067_42636916.jpg,마라도기념비
993,3247.37,1813.99,2758.37,4608,2592,20910,1152.45,마라도 기념비_068_42636917.jpg,마라도기념비
994,2874.08,1951.31,2387.3,4608,2592,20910,1309.15,마라도 기념비_070_42636919.jpg,마라도기념비
995,2798.16,1807.44,2342.14,4608,2592,20910,1172.26,마라도 기념비_071_42636920.jpg,마라도기념비
996,2745.2999999999997,1748.0099999999998,2282.68,4608,2592,20910,1145.85,마라도 기념비_075_42636924.jpg,마라도기념비
997,2763.73,1929.43,2332.67,4608,2592,20910,1343.94,마라도 기념비_076_42636925.jpg,마라도기념비
998,2720.05,1829.8600000000001,1991.56,4032,2268,20910,863.98,마라도 기념비_078_42636927.jpg,마라도기념비
999,2818.26,1760.5900000000001,2084.06,4032,2268,20910,817.76,마라도 기념비_079_42636928.jpg,마라도기념비
1000,2881.97,1887.67,2141.87,4032,2268,20910,904.41,마라도 기념비_080_42636929.jpg,마라도기념비
1001,2378.9300000000003,1834.4499999999998,1650.48,4032,2268,20910,881.31,마라도 기념비_081_42636930.jpg,마라도기념비
1002,2488.72,1899.21,1760.32,4032,2268,20910,950.63,마라도 기념비_082_42636931.jpg,마라도기념비
1003,2673.76,2133.85,1315.18,4032,2268,20910,315.19,마라도 기념비_083_42636932.jpg,마라도기념비
1004,2725.82,2003.09,1361.43,4032,2268,20910,188.1,마라도 기념비_084_42636933.jpg,마라도기념비
1005,3136.21,2194.98,1731.41,4032,2268,20910,419.17,마라도 기념비_085_42636934.jpg,마라도기념비
1006,3188.29,2238.77,1812.35,4032,2268,20910,442.28,마라도 기념비_086_42636935.jpg,마라도기념비
1007,3026.4700000000003,2112.91,1638.92,4032,2268,20910,332.52,마라도 기념비_088_42636937.jpg,마라도기념비
1008,2667.94,1916.55,1968.44,4032,2268,20910,973.74,마라도 기념비_089_42636938.jpg,마라도기념비
1009,2563.98,1876.0,1858.6,4032,2268,20910,933.3,마라도 기념비_090_42636939.jpg,마라도기념비
1010,2783.6000000000004,1772.1100000000001,2089.84,4032,2268,20910,846.65,마라도 기념비_092_42636941.jpg,마라도기념비
1011,2881.9,1760.56,2193.9,4032,2268,20910,863.98,마라도 기념비_093_42636942.jpg,마라도기념비
1012,2870.3199999999997,1852.99,2170.77,4032,2268,20910,915.97,마라도 기념비_094_42636943.jpg,마라도기념비
1013,2841.54,1847.21,2136.08,4032,2268,20910,921.74,마라도 기념비_095_42636944.jpg,마라도기념비
1014,2997.52,1604.6100000000001,2286.39,4032,2268,20910,679.12,마라도 기념비_098_42636947.jpg,마라도기념비
1015,2760.5699999999997,1863.51,2072.49,4032,2268,20910,933.3,마라도 기념비_099_42636948.jpg,마라도기념비
1016,2724.75,1764.15,2055.15,4032,2268,20910,824.7,마라도 기념비_100_42636949.jpg,마라도기념비
1017,2650.69,1743.24,1985.78,4032,2268,20910,817.76,마라도 기념비_101_42636950.jpg,마라도기념비
1018,2638.0299999999997,1821.92,1991.56,4032,2268,20910,904.41,마라도 기념비_103_42636952.jpg,마라도기념비
1019,2540.81,1748.96,1968.44,4032,2268,20910,887.08,마라도 기념비_104_42636953.jpg,마라도기념비
1020,2696.99,1754.74,2084.06,4032,2268,20910,887.08,마라도 기념비_105_42636954.jpg,마라도기념비
1021,2679.6,1743.24,2118.74,4032,2268,20910,892.86,마라도 기념비_106_42636955.jpg,마라도기념비
1022,2672.71,1330.8899999999999,2153.43,4032,2268,20910,517.38,마라도 기념비_107_42636956.jpg,마라도기념비
1023,2712.3799999999997,1628.77,2427.72,4608,2592,20910,1189.73,마라도 기념비_109_42636958.jpg,마라도기념비
1024,2829.27,1946.21,1585.11,4032,2268,20911,1207.05,마라도 성당_023_42637292.jpg,마라도성당
1025,2845.59,1831.8,1606.96,4032,2268,20911,1099.83,마라도 성당_024_42637293.jpg,마라도성당
1026,2748.81,1406.6100000000001,1537.47,4032,2268,20911,689.44,마라도 성당_025_42637294.jpg,마라도성당
1027,2765.99,1747.4699999999998,1539.69,4032,2268,20911,990.68,마라도 성당_026_42637295.jpg,마라도성당
1028,2748.1800000000003,1439.49,1539.26,4032,2268,20911,692.66,마라도 성당_027_42637296.jpg,마라도성당
1029,2752.1800000000003,1774.92,1530.91,4032,2268,20911,1040.51,마라도 성당_028_42637297.jpg,마라도성당
1030,2811.74,1842.65,1568.18,4032,2268,20911,1095.89,마라도 성당_029_42637298.jpg,마라도성당
1031,2745.73,1642.29,1526.95,4032,2268,20911,912.81,마라도 성당_030_42637299.jpg,마라도성당
1032,2866.01,1579.06,1644.76,4032,2268,20911,857,마라도 성당_032_42637301.jpg,마라도성당
1033,2817.5,1510.5,1598.71,4032,2268,20911,790.98,마라도 성당_033_42637302.jpg,마라도성당
1034,2644.88,1667.77,1423.65,4032,2268,20911,930.84,마라도 성당_034_42637303.jpg,마라도성당
1035,2746.98,1571.74,1533.93,4032,2268,20911,846.48,마라도 성당_035_42637304.jpg,마라도성당
1036,2552.3500000000004,1299.3400000000001,1321.22,4032,2268,20911,547.59,마라도 성당_037_42637306.jpg,마라도성당
1037,2663.66,1687.94,1941.23,4608,2592,20911,1244.9,마라도 성당_038_42637307.jpg,마라도성당
1038,2649.86,1837.67,1915.18,4608,2592,20911,1393.67,마라도 성당_039_42637308.jpg,마라도성당
1039,2623.54,1612.58,1894.67,4608,2592,20911,1174.33,마라도 성당_040_42637309.jpg,마라도성당
1040,2686.92,1504.7800000000002,1938.88,4608,2592,20911,1055.15,마라도 성당_041_42637310.jpg,마라도성당
1041,2929.74,1974.58,922.99,4032,2268,20911,772.21,마라도 성당_042_42637311.jpg,마라도성당
1042,2925.26,1922.9,918.05,4032,2268,20911,706.36,마라도 성당_043_42637312.jpg,마라도성당
1043,3227.76,1871.85,831.63,4032,2268,20911,447.36,마라도 성당_045_42637314.jpg,마라도성당
1044,3251.57,2056.11,840.88,4032,2268,20911,610.63,마라도 성당_046_42637315.jpg,마라도성당
1045,3491.2,1683.5700000000002,1096.96,4032,2268,20911,257.85,마라도 성당_047_42637316.jpg,마라도성당
1046,3402.62,1934.0300000000002,995.24,4032,2268,20911,511.62,마라도 성당_048_42637317.jpg,마라도성당
1047,3070.64,1903.23,654.87,4032,2268,20911,470.91,마라도 성당_050_42637319.jpg,마라도성당
1048,3589.1099999999997,1969.9499999999998,1157.66,4032,2268,20911,549.39,마라도 성당_051_42637320.jpg,마라도성당
1049,3439.87,1691.38,992.68,4032,2268,20911,259,마라도 성당_052_42637321.jpg,마라도성당
1050,3412.32,1966.04,721.65,4032,2268,20911,380.65,마라도 성당_053_42637322.jpg,마라도성당
1051,3502.6899999999996,1903.32,811.99,4032,2268,20911,294.32,마라도 성당_054_42637323.jpg,마라도성당
1052,3424.18,1966.08,757,4032,2268,20911,408.12,마라도 성당_055_42637324.jpg,마라도성당
1053,3447.75,2056.29,753.07,4032,2268,20911,459.13,마라도 성당_056_42637325.jpg,마라도성당
1054,3428.04,1930.72,737.36,4032,2268,20911,349.26,마라도 성당_057_42637326.jpg,마라도성당
1055,2954.71,1573.8400000000001,1530.71,4032,2268,20911,720.72,마라도 성당_059_42637327.jpg,마라도성당
1056,2906.8,1577.9499999999998,1478.04,4032,2268,20911,736.92,마라도 성당_060_42637328.jpg,마라도성당
1057,2934.26,1683.4899999999998,1497.93,4032,2268,20911,850.18,마라도 성당_061_42637329.jpg,마라도성당
1058,2906.7,1889.79,1462.37,4032,2268,20911,1023.54,마라도 성당_062_42637330.jpg,마라도성당
1059,2953.54,1785.04,1512,4032,2268,20911,915.91,마라도 성당_064_42637332.jpg,마라도성당
1060,2973.4,1853.27,1526.25,4032,2268,20911,969.99,마라도 성당_065_42637333.jpg,마라도성당
1061,2840.58,1756.04,1393.43,4032,2268,20911,884.05,마라도 성당_067_42637335.jpg,마라도성당
1062,2859.5299999999997,1570.76,1425.67,4032,2268,20911,720.09,마라도 성당_068_42637336.jpg,마라도성당
1063,2790.05,1763.55,1354.15,4032,2268,20911,917.01,마라도 성당_069_42637337.jpg,마라도성당
1064,2627.55,1605.31,1188.85,4032,2268,20911,758.94,마라도 성당_071_42637339.jpg,마라도성당
1065,2610.2799999999997,1853.3899999999999,1151.85,4032,2268,20911,1015.34,마라도 성당_072_42637340.jpg,마라도성당
1066,3455.66,1701.67,1838.84,4032,2268,20911,762.07,마라도 성당_076_42637344.jpg,마라도성당
1067,3543.15,1619.2,1906.98,4032,2268,20911,685.2,마라도 성당_077_42637345.jpg,마라도성당
1068,2761.71,1508.79,1157.25,4032,2268,20911,517.19,마라도 성당_079_42637347.jpg,마라도성당
1069,3269.84,1420.81,1652.99,4032,2268,20911,436.61,마라도 성당_080_42637348.jpg,마라도성당
1070,1959.87,1657.31,170.88,4032,2268,20911,554.43,마라도 성당_081_42637349.jpg,마라도성당
1071,2848.36,1737.8899999999999,1203.7,4032,2268,20911,722.11,마라도 성당_082_42637350.jpg,마라도성당
1072,2075.8,1715.44,335.1,4032,2268,20911,654.29,마라도 성당_083_42637351.jpg,마라도성당
1073,3372.5699999999997,1500.19,1674.2,4032,2268,20911,488.81,마라도 성당_084_42637352.jpg,마라도성당
1074,3167.13,1504.09,1501.84,4032,2268,20911,488.8,마라도 성당_085_42637353.jpg,마라도성당
1075,3209.44,1611.6,1525.89,4032,2268,20911,590.34,마라도 성당_086_42637354.jpg,마라도성당
1076,3241.4300000000003,1621.33,1526.23,4032,2268,20911,574.5,마라도 성당_087_42637355.jpg,마라도성당
1077,2921.01,1718.1799999999998,1109.93,4032,2268,20911,533.1,마라도 성당_089_42637357.jpg,마라도성당
1078,2937.3199999999997,1628.9900000000002,1131.96,4032,2268,20911,424.1,마라도 성당_090_42637358.jpg,마라도성당
1079,2919.3,1578.02,1116.68,4032,2268,20911,395.72,마라도 성당_091_42637359.jpg,마라도성당
1080,3006.0600000000004,1799.19,1162.65,4032,2268,20911,591.33,마라도 성당_093_42637361.jpg,마라도성당
1081,3171.75,1337.16,1326.56,4032,2268,20911,117.73,마라도 성당_094_42637362.jpg,마라도성당
1082,3133.46,1691.4399999999998,1275.5,4032,2268,20911,474.83,마라도 성당_095_42637363.jpg,마라도성당
1083,3100.56,1502.52,1284.26,4032,2268,20911,277.19,마라도 성당_096_42637364.jpg,마라도성당
1084,2861.48,1687.3799999999999,1044.81,4032,2268,20911,493.82,마라도 성당_099_42637367.jpg,마라도성당
1085,2859.7200000000003,1407.86,1051.08,4032,2268,20911,229.53,마라도 성당_100_42637368.jpg,마라도성당
